192 27794,10485,7327,2852,2377,10767,39972,63689,78135,76698,80504,88348,92608,98063,91810,93847,94443,53901,59947,69404,67810,56784,49993,70950
193 29689,14390,7566,3244,2482,4433,19786,36214,53348,73386,86228,91786,91027,89772,95515,98314,109796,74183,67726,76463,76369,65067,43724,66514
194 18837,6751,4099,2497,1622,2532,13006,24012,34054,43009,50165,53471,53516,52898,49958,61577,64065,42236,40920,48798,53695,48028,33449,44623
195 19647,9128,3585,2060,1532,1864,12385,30053,44303,57447,67820,73704,73657,68955,70624,72058,81994,55656,52468,59973,56270,44020,28687,35759
196 7009,4234,2494,1504,964,1676,4711,9953,14178,18564,21076,23046,22354,22446,24528,22389,22898,17637,19129,19045,17254,13386,13434,11237
197 485,535,136,23,8,10,275,1148,2022,3545,4274,4208,4217,3344,2829,1925,2252,1621,1515,1640,1654,1246,1099,983
198 1047,422,107,0,1,0,120,595,901,1632,2984,2508,1498,1316,1204,690,1253,473,611,702,513,464,363,557
199 52128,27000,12823,7122,5220,11458,47583,73387,94596,109876,119451,129467,128731,140063,139114,138799,155230,93576,99922,111627,118441,103087,91082,130744
200 87431,37825,17441,8932,9377,16364,79593,132679,188542,215515,221762,234638,241157,249087,247470,246665,264296,164115,160913,180680,192041,156630,149946,212171
201 62354,28210,13097,7890,5514,12206,47580,83534,122455,148254,154898,165180,168367,169675,170474,179080,188693,121307,129721,142172,141017,117689,104230,146581
202 50524,23096,10794,7200,4631,13738,56708,97231,127230,143150,152164,152334,151767,164910,165856,164116,177320,101391,103010,120628,127231,103372,98658,124302
203 74630,35866,17246,10004,8656,20660,81326,130348,177119,197617,208306,215105,222206,229156,237908,243664,264090,156728,156127,182096,188509,156474,146649,203778
204 54835,22298,12508,6668,5413,12704,60206,100190,134240,155380,157680,155076,163281,169990,178168,179216,188356,103784,100090,122204,128002,104119,99992,137355
205 47838,21099,9832,5378,2470,8373,32494,63136,92219,105213,110989,120704,118602,127934,125620,133801,146177,88264,93794,107797,109953,88294,79038,105462
206 48122,21794,10089,5124,5535,20334,85946,108683,137478,155457,153313,161250,164981,175936,183410,193943,192930,104960,105982,123343,134576,109385,107705,156606
207 69892,37589,16811,8977,6883,16636,64462,106250,145084,162925,175053,175691,182595,186184,186156,192858,201459,121975,131109,143182,150227,129672,124127,176226
208 50046,22133,10864,5617,4841,15409,70325,104344,128313,137980,146231,150303,158792,167949,170637,174297,175187,101093,108251,120892,125515,100790,100890,143497
209 58076,27449,12596,5723,4428,9837,38545,63562,92571,109424,116743,126064,132509,137402,139155,143221,147981,100999,102914,116580,114623,93296,86499,132154
210 31759,16520,7376,4569,2615,9115,35889,54426,80012,88756,90962,94147,94874,93810,100244,106891,109452,64313,63758,72332,76263,65512,61409,87125
211 28200,13688,5823,2633,2424,6780,33675,54822,72453,78442,79450,87519,86981,89590,91870,98856,100041,58548,60438,65926,70822,56863,54800,68950
212 40382,18052,8642,4135,3118,8530,36954,63489,91016,98897,106877,112856,112176,115590,119672,120157,129709,76715,77205,85112,86228,73076,72400,103736
213 36168,13375,7618,4781,3030,6192,31480,46990,61718,70811,74559,80724,80153,82308,82625,87836,95833,56861,55154,64821,65933,53888,57003,86158
214 45071,21440,8967,3678,2684,9224,40804,70102,94212,113138,117395,125398,128602,132690,129144,134690,142183,84560,89172,104379,104389,86510,82828,108900
215 31029,13663,7639,3300,2577,5992,25409,46326,59428,66670,73319,76663,76459,78813,78271,84007,88338,52861,54541,61048,64403,53778,56082,79500
216 51484,22057,10755,5108,4077,9590,46202,73591,102505,124268,129009,132071,141528,138454,143171,150922,153510,93884,98801,114755,113780,95099,91041,126971
217 46827,26296,12316,5423,4777,8728,39927,69936,87245,102913,113171,119886,124864,133934,134911,133101,141022,87377,91102,101937,104629,84736,81795,114369
218 33927,13357,6148,2779,2720,8268,34554,50640,70803,77804,82201,83997,92591,92470,93489,100021,99687,57839,58936,66968,68853,61127,60046,83160
219 25281,11120,4907,1598,1729,6424,33289,53115,67998,79574,81952,80370,84953,89822,97382,94021,96843,52954,51792,58774,63041,53831,50540,67424
220 19917,9477,4825,2244,2340,7070,32058,48266,56732,58914,62327,65720,66935,70702,70456,77995,78335,39202,41214,49524,50353,41954,42325,57113
221 19612,9054,4388,1931,2162,6756,24618,37178,49530,57780,57757,62494,64263,72333,72984,73441,77598,47146,44814,48180,48113,40363,38394,50386
222 29284,10736,4363,3976,2822,6606,26478,46158,66013,70466,76823,79588,77560,79048,81215,84739,90575,57638,58515,66235,65436,56548,48186,65206
223 29141,13242,6038,3659,3558,9060,32109,51822,65584,71496,74498,80419,83980,87133,87788,98898,95351,58056,56960,65647,66562,53022,54793,77368
224 14531,5703,3855,2988,1894,6367,28686,41728,55078,62833,65449,63532,60526,56266,67497,66742,64093,39346,42222,55843,62526,50012,35823,45826
225 19068,7365,3308,2693,2056,3841,15796,27959,43450,50007,50892,55540,56656,58058,55402,57357,66030,36641,35718,40390,44078,37291,34683,50583
226 45218,22286,11690,4441,4697,10738,40089,69253,104586,118914,128365,132519,133801,132228,137497,144778,154956,89190,92411,101337,105624,92544,86959,111189
227 18560,8992,5141,1942,1480,4546,17205,29147,38892,50048,49755,51281,51946,51018,53452,58184,55014,30457,33744,38311,41980,32886,32273,43302
228 27510,13319,6698,3097,1877,6574,24514,46063,66474,76690,76406,79360,88487,88204,91084,94500,97933,53054,54298,63593,63985,54511,50866,75331
229 27676,13389,6790,3807,3014,7655,30051,52516,73787,83612,91899,91711,92265,93539,93485,103779,101480,73513,69794,79075,76004,57526,45208,57789
230 13866,5462,1546,824,1013,3228,17375,27306,35439,38148,37815,38361,43636,45313,48405,49459,51480,24359,25594,29626,31634,28406,25369,35557
231 3774,1213,655,136,89,157,167,716,628,1232,1322,1422,1153,1299,1464,944,619,1039,989,1668,2464,2732,2153,1717
232 22581,9468,3575,2079,1381,2837,11968,26398,39699,46106,51906,53604,55673,58114,55907,59317,68714,38568,35833,41968,44556,38171,25795,47182
233 3918,2174,1112,703,362,402,1976,3989,7188,9705,10841,11632,11315,10542,9312,11014,14202,9306,11399,12963,12058,9760,6742,6986
234 116653,49810,24657,12125,7932,22977,101974,163835,216653,256427,301069,313048,332206,335749,334326,336941,364880,220820,213230,243198,253719,211900,189084,265018
235 48648,19115,7550,3956,3085,13688,69395,106401,140181,166490,186344,193956,198179,189955,192888,197180,209847,117022,111587,127384,130860,103531,89116,131658
236 45757,19207,10052,4457,3369,8381,32703,53412,70520,91944,103477,112360,110929,111563,113089,115357,123128,74037,72966,86726,90217,77166,73707,106301
237 23810,12648,6923,4225,3074,3304,9126,13842,22219,25054,29186,32903,34349,34151,34106,37300,41490,25582,25573,29682,34366,31091,31873,45190
238 38108,16187,8879,4476,3462,9644,39770,65088,82916,100318,118259,120131,122487,122821,127671,128568,140908,79570,73202,82481,81636,69888,70149,96252
239 25554,10617,5208,2152,1333,3404,22911,57982,82049,93976,102412,102765,100651,97417,99259,98562,105950,70756,63153,64723,64123,53689,32138,47725
240 14754,5042,2594,873,781,2579,13724,27501,38612,49450,58282,60076,57982,58111,59844,65335,70414,48711,48606,60154,63131,49990,28663,33234
241 2998,1120,914,393,226,665,1553,4194,6160,8361,10805,13001,12178,8658,8974,9340,9930,7544,7208,7920,7336,6059,4165,3749
242 48070,19440,8661,4606,3514,10243,52271,87501,120216,152203,169341,177328,179473,174183,175407,172383,197702,119162,112437,138838,138044,113070,99198,130547
243 22732,9947,4173,2390,1819,6829,29482,45069,59792,69095,77101,81954,83490,86300,86176,86237,92418,51678,52074,65174,65330,55814,47756,72275
244 16472,6761,3148,1366,1533,3909,19761,33664,46348,59620,63121,63950,68569,66988,68797,68691,75761,40806,41056,50650,56324,46669,33447,54698
245 11281,3924,2124,842,996,2688,14606,23751,33146,38608,43291,43039,45402,43164,42816,43375,46826,26866,25851,27759,28094,22610,19494,29973
246 12744,4676,2142,1492,565,2382,14573,25228,35102,43472,47837,49723,49041,51682,50493,53714,59092,34389,35136,40373,39880,33736,27642,35306
247 9354,3240,1602,678,487,4095,18636,39969,55977,68895,79068,82251,79580,76275,78777,80192,80601,49363,44388,44628,39306,28179,22792,27597
248 13816,6305,2755,1284,845,3439,15698,30522,43436,56179,57168,60719,64776,62979,62510,60125,65603,35073,34086,37105,35030,28488,25813,34964
249 8527,3434,1631,510,473,942,5210,10675,16309,22343,26275,26643,28022,29328,26681,29537,30162,20974,20568,20876,19278,15619,12010,15393
250 8452,2549,1353,481,464,3855,18810,27451,34006,39084,43552,45142,48238,48308,50644,48887,49513,26540,25367,30078,32404,23445,23547,30340
251 9410,5173,2184,1422,956,2029,6103,11868,17775,26273,28061,29373,29902,31092,28793,29433,34070,24928,25868,32157,33340,24099,15544,20179
252 4594,1204,335,314,214,1198,4558,9640,16780,19854,23593,20327,20901,18444,18087,20362,19995,12922,10442,10733,10186,8928,7601,11173
253 4330,2043,756,300,401,1855,11273,19726,21709,26122,28544,30258,29012,25183,24521,23065,22029,12243,13103,15809,14867,10401,9082,10704
254 9321,4071,1293,938,812,724,5561,9143,14423,18301,20338,22774,22057,21945,22765,20782,24229,16645,17050,21970,21299,21309,12427,17944
255 32364,13978,6093,2128,2716,10165,41505,65126,75826,90012,100465,104181,105049,100199,95560,98388,108950,57858,56480,70829,75608,62358,51675,81909
256 5632,1600,873,337,297,1397,5358,10773,16097,20203,20472,21070,22275,20357,21264,21044,22859,14037,13504,14590,13712,11481,7632,11140
