194 3573,1210,415,556,486,1396,8034,20534,33324,45356,50754,53394,52115,48049,49534,49162,48091,29894,19863,16827,17142,15637,10260,14984
195 6294,1297,1089,613,997,5962,25129,35556,42413,46774,47327,47768,50201,47308,47150,52601,57167,32049,30074,38406,38946,33064,30487,39350
196 8273,2601,1391,476,1080,5362,18118,29901,44984,50728,52360,50200,48744,45130,46420,48817,53122,34359,35637,46626,52480,44288,44662,49958
197 22874,8241,2583,1643,2489,8937,31572,64378,91098,111370,118133,118450,118815,110055,109587,117035,131198,92158,91927,106956,120629,99230,95892,107980
198 10912,3231,1202,426,445,1873,10483,34016,52765,68150,77882,78913,89152,75381,61191,63559,74195,49759,38578,35711,33313,26251,18662,34664
199 9943,3167,1417,628,852,2040,13813,36915,59089,73213,79234,76114,82026,74308,66715,66962,78681,55643,44915,42537,41554,33237,21729,35640
200 8656,2773,1088,346,287,1283,10705,44217,75858,93631,106160,100206,100923,83525,80738,84550,93408,70414,57242,49029,40240,34492,21766,29410
201 18774,7069,2520,2105,5612,24999,87648,105360,125026,129965,129521,125422,131785,123690,127259,145189,154558,76254,82678,121325,129982,108388,100939,130147
202 12439,2977,1367,737,1922,10558,40514,56539,64788,69230,68729,63921,65614,62974,64005,70453,76760,38259,39680,53061,55976,48772,47541,70026
203 16250,4991,1736,784,927,3686,21368,45645,69145,91142,99212,99532,102418,93668,96495,98887,112072,76910,67644,67780,71396,62170,38566,72027
204 12569,3208,1478,914,1015,3725,16993,34099,46282,53302,56630,54234,50484,45768,45518,52138,60803,48446,44548,50486,53215,45723,30646,51389
205 12581,3693,1340,466,243,2442,17949,53347,75626,80939,94151,91515,89443,74631,74333,75599,90620,67932,58530,57451,53862,43258,26045,44989
206 63,22,31,1,9,60,252,737,1426,1932,2088,2090,1876,1536,1674,2007,1860,1616,1246,1096,733,605,276,223
207 3948,1329,431,363,524,1788,5646,12951,17437,22964,23621,22906,23561,22337,21822,24480,25783,20383,19560,20894,20069,18360,14889,14632
208 633,488,149,101,48,185,1106,5335,7646,9856,10308,10557,10576,10426,9349,9100,9215,7337,6926,6368,6838,6510,4808,3814
209 430,7,1,4,4,59,1239,7279,13498,21464,23134,26073,28488,21252,18490,18729,18226,11425,5401,2796,2166,1790,1036,811
210 261,86,27,82,9,36,326,2002,5213,7106,8420,9354,9162,7727,5888,6731,6086,5308,3299,1803,1756,1279,684,572
211 39,19,1,0,0,19,565,2425,4847,7944,9274,9669,10370,8491,7630,7394,6837,3930,1828,1182,956,1384,766,709
212 21162,6669,2226,1437,2262,9825,44280,67510,90710,103085,105092,106000,107476,99066,100999,108847,125564,71661,73536,94727,103403,91909,88645,119396
213 37422,9960,4293,2208,3676,19706,81346,131277,166358,184773,190989,183552,194606,180087,186385,199591,225715,133084,132159,157586,176956,159339,167082,234169
214 28203,9711,2964,1842,2881,11886,50400,87524,115548,133926,140579,134574,137977,130121,130364,144095,168303,103840,105814,121963,128975,112517,109759,153755
215 18940,6019,2469,2069,2179,13059,57315,87319,116357,130774,133115,125502,128704,117785,118813,132161,147034,82452,78983,95111,108329,94764,94107,125482
216 29776,8781,3563,2064,4735,21068,84628,126069,161719,185135,196043,185817,198284,181595,184170,202957,220972,122542,121419,149480,167024,146094,150806,211518
217 23030,6512,1847,1006,2700,14322,57841,92533,116258,131926,136050,133277,138913,130709,133684,147483,162450,83072,81505,102478,114288,105115,101842,148328
218 17534,5850,2431,1221,1795,9158,37484,62706,83385,95109,95619,90310,95293,88397,90624,100276,115034,69779,72090,89163,98499,86715,79454,102894
219 19429,4947,1973,1384,4286,19042,77358,94725,110676,117098,114627,113547,122567,115785,117819,122167,143953,70063,73001,100456,115327,100776,111283,156279
220 26340,8476,4107,1861,3095,17047,67181,99692,134092,144577,149463,143202,149682,135895,140337,157283,175507,99484,101667,121210,136028,116559,126188,171068
221 22041,6142,2359,1508,2755,16916,66061,92407,114432,122451,123001,120201,124461,119475,117564,133461,146376,79109,79589,97083,108633,93098,107579,149130
222 25688,5941,2272,1376,1748,9100,40064,67711,90096,103504,109865,108435,108981,104639,105858,114188,126129,78175,80216,95380,101488,85606,87986,126726
223 15063,4338,1883,1216,1834,8159,36558,54793,72082,76569,78076,77006,79275,70916,75943,81776,95809,50629,48870,59911,68919,61107,63363,91394
224 9902,3131,1328,1026,1795,7930,33288,48810,58864,63897,66427,65759,69739,63830,65074,72345,79375,44440,45391,52983,61105,54568,55033,72455
225 15727,3486,1170,1080,1670,9515,36629,57868,79484,89691,90257,87326,94049,87036,86230,97452,105792,56672,59175,69723,78799,69737,74464,102453
226 13068,3570,1505,837,1321,6538,28547,42911,53772,61359,61939,60460,62886,59297,59376,64862,76016,45243,43504,53695,59189,52011,57477,84701
227 18461,4862,1620,873,1484,9709,43450,67179,90655,96330,101419,99459,108126,96013,99130,106676,121556,73752,69008,81855,93330,82275,78041,101809
228 14252,4030,1872,752,1305,6774,28326,42654,54458,58691,61932,61914,63152,57803,58263,60541,70876,41314,39934,48661,57535,50102,56074,81694
229 19170,4422,1577,955,2087,11204,47826,73734,104056,116581,125226,115928,125858,114762,113062,125701,136774,80803,82456,95971,103025,91680,88613,120932
230 21181,6703,2740,1160,2055,8996,42038,67624,87454,98916,101297,104377,105146,95627,95949,103902,119666,70826,70858,81882,91785,81692,80032,115092
231 13009,3634,1506,996,1673,7913,34661,52775,70882,80079,75879,76412,78386,76488,74571,83411,90784,45256,45645,56053,63782,55218,64415,84111
232 11232,3020,1305,1194,1477,6633,31259,46667,62287,70668,71551,68954,67949,59820,65471,70141,78225,39879,40205,50374,58065,51873,54710,70410
233 7896,1831,1551,660,2707,7963,30011,41863,49512,50699,53285,52010,55661,53981,54361,57204,62837,30774,32031,42657,48005,43073,43912,56851
234 6543,1713,816,407,922,6724,25663,36739,48991,51266,52695,54055,58108,53096,57106,61125,64895,35206,32699,36888,42807,39141,40414,52132
235 10124,2831,943,567,710,4889,28696,46462,58412,65262,62629,62207,63703,57426,60899,65910,73755,40454,41953,51566,60839,55197,52768,67028
236 13561,3783,1485,1210,1451,9226,35953,50749,57269,57760,56456,56433,60132,57857,58263,68034,77486,40700,41388,50614,58748,52033,57850,77249
237 5823,1773,1418,865,1243,6053,28111,41378,51160,53551,49493,47657,45277,42760,48364,50956,55235,31214,35002,49807,57676,46683,38203,45015
238 7248,1760,875,516,1942,3209,18726,30007,36800,42868,47946,47070,49243,44716,42470,47924,54113,28513,28638,32887,37209,33014,34788,49193
239 14332,4593,1948,1875,2050,9941,43159,63837,83828,91256,93041,91322,96812,95545,97190,106167,119176,66611,67715,82342,95500,80803,81795,106745
240 8713,2313,701,524,1317,5565,20604,32324,39766,45736,48448,49494,54211,45239,42984,49728,54427,29721,27311,33735,34904,32472,32232,51041
241 10458,3318,1331,1008,1609,6964,25370,39411,55010,59544,61842,59177,65620,63020,64529,71160,81646,40624,40187,51730,57233,51099,48211,73322
242 9977,2483,1067,590,1059,7877,30979,48040,67753,74962,74868,69814,71290,67068,72981,74046,79115,47134,44147,55124,57312,45226,38618,54650
243 4289,1287,442,294,358,3493,15437,21362,27351,30675,30415,28415,30769,29057,32026,35928,38632,19255,19393,24114,27495,24368,25140,35347
244 205,7,6,26,0,67,386,4355,11555,18989,23204,24662,22676,18439,15587,14422,13735,6829,3831,2305,1819,1811,1092,1371
245 12676,3775,1098,500,852,3332,13074,26766,38690,41855,42311,38468,44009,40903,42083,48596,59252,31547,28162,33834,40720,36845,23892,52657
246 914,284,74,18,115,645,2889,6473,9262,11963,12219,12304,11116,9932,10357,12209,12996,8381,9085,10327,10586,7979,5341,6377
247 39134,11177,4094,2664,4068,20685,99037,160127,220717,267836,282190,272197,279155,254013,257722,280489,314877,188142,179368,208997,220830,189669,187223,264018
248 20406,5263,1770,985,2225,13015,69629,101382,136456,159702,168988,165163,169531,150956,157058,169183,190127,107946,96895,115506,122787,101035,89795,128836
249 20904,5703,2811,1602,1324,8528,34995,55120,75812,88152,92509,91246,96502,85858,90433,98792,109307,66125,62120,76398,80615,68584,71142,104135
250 8686,3180,2018,1047,1087,2280,10728,16488,22949,28104,28694,26618,27946,26295,27937,31942,36018,21041,18709,23757,25515,23260,23845,36664
251 14738,3895,1563,717,1486,7886,36096,60605,81025,97869,103347,100922,102096,93683,96660,106972,119182,61745,54708,64050,71719,62731,67878,101039
252 21,0,0,0,15,129,549,3206,6837,10925,12699,14709,12694,11758,12334,11409,9563,3804,668,234,68,55,17,0
253 15401,5014,2000,1094,1159,4276,30285,73889,104973,111980,115287,108166,103261,95870,103303,103307,112809,79252,60617,57472,58090,51265,32995,55714
254 9907,1969,1058,387,439,2469,18530,38035,52392,61601,68660,66029,59501,54208,59051,58108,69368,51218,55190,65901,66332,50988,28772,43165
255 771,231,103,71,49,451,2134,5025,7783,9891,10050,10196,10285,9947,10432,10340,11506,7822,7401,7035,6769,5422,3566,3780
256 20436,5357,2597,1477,2825,11602,57009,92750,127812,146773,154503,146972,153851,140179,142667,152100,173269,108056,98822,120474,128428,107331,98725,132120
257 11389,3457,1095,944,1394,7171,29604,46922,63147,66594,61897,57010,60082,56213,58338,64036,78906,45873,43858,56750,64915,52894,47105,63663
258 7123,1449,555,480,770,4786,20217,34037,45972,45843,45739,43914,45879,41634,44367,50698,60851,33229,33375,44632,52719,47559,32656,50039
259 4708,1609,386,310,911,4135,16918,31587,40726,51040,53941,54006,64748,53596,49514,52934,58130,36964,28345,26839,26117,21601,19739,31739
260 5044,1301,346,371,379,3343,16538,29864,41130,47013,48463,45372,46538,42596,43643,45411,55578,39544,35828,39116,34957,29160,27102,34969
261 3418,1061,306,170,470,3605,21276,49158,66648,78734,81871,82184,82807,77283,78387,83168,88542,54799,46836,46379,38743,27675,20809,27360
262 5266,1898,620,327,693,2928,17173,33604,50769,60173,64988,64118,65116,57421,58135,62648,69184,38170,32914,35013,35192,27666,23826,32781
263 2475,1157,382,129,177,1009,5769,13599,19515,24912,28313,27364,25905,23917,24822,27042,31705,21387,18350,18214,16027,12575,10735,15049
264 3769,1101,491,182,743,4814,22762,34522,42456,47339,46374,44954,52086,43755,41414,47043,50919,27512,21989,27572,30429,23195,23234,31566
265 3691,911,298,189,239,1307,7538,14301,21282,25069,26344,25123,27089,23423,23359,26377,32991,25686,27598,32456,29593,19804,14507,17991
266 1500,282,76,155,64,1119,5472,10421,16326,20819,23025,20814,20134,17416,19469,19344,23224,12799,9659,9920,10387,8719,8577,11307
267 1294,396,183,202,71,2158,12094,23365,32065,36294,38048,39085,43684,33010,34837,36502,37247,22497,14883,12733,12395,9858,7313,8890
268 4862,1252,420,150,207,907,5001,11774,18032,21732,22067,21974,21108,18176,21097,22809,25776,17289,15910,18452,20260,19333,10847,19542
269 10728,2863,989,764,1626,8773,42145,55829,69595,77094,78854,75373,76840,72249,78612,86276,93311,49468,50297,65437,75664,61546,59480,78665
270 2910,554,114,92,216,1278,7364,17984,25963,33258,38363,37897,42423,37901,30697,30058,33815,21671,17178,15575,14906,11018,8321,14170
