191 18954,6460,2612,840,258,358,1469,5184,12150,23957,31839,36190,39493,34072,28958,33739,33712,33302,38804,38630,51965,54572,64536,45379
192 77519,22795,8189,3052,1626,2046,6572,26223,46458,86618,114307,134952,154966,130380,112556,135234,141943,145328,167754,168925,215711,234730,250398,178105
193 49991,19880,7392,2785,1447,1173,3667,17908,38647,76492,107626,124702,142526,126147,114304,121883,116012,120869,133330,121041,139614,145419,163607,112159
194 74435,26586,9634,4014,2060,1705,4101,15514,28134,52334,71626,85503,97296,83835,75844,84459,87029,87091,104469,108375,141481,162340,197059,152240
195 35850,13366,4984,1783,943,840,2919,10578,26116,54769,74716,82142,91698,81543,68191,78136,79870,80907,88999,82785,99884,101225,110133,74433
196 57507,20889,8667,2980,1457,1240,3247,12003,26584,56431,83844,102432,118494,109268,93456,107251,108441,110491,125203,120350,141167,148277,168292,125133
197 74726,25734,9265,3338,1712,1426,4572,18426,34842,66080,92418,111390,129283,115330,98428,113273,119974,119695,140055,144559,187528,202326,233324,171139
198 53863,17743,5966,3352,1812,1215,3908,14355,26390,46953,62785,74124,84176,72948,66961,74012,74404,73069,91074,95460,128384,145365,178356,132327
199 70137,25928,9215,3182,1305,997,3325,13333,24069,46500,66434,80350,95966,83450,72158,80932,82091,79897,97861,99897,130650,144142,190277,146600
200 70086,27843,10490,4635,2379,1654,3835,12943,24632,49976,75093,94571,114985,100466,86857,97363,99689,99409,115892,114475,141146,155287,184751,141267
201 59320,23586,8923,3569,1845,1657,4157,11896,31700,66883,99834,118537,133889,114754,100122,110564,110345,106149,118335,114042,139533,147062,174449,125105
202 85692,32455,10277,3760,1877,1450,4011,14626,31096,65337,96432,120672,144802,133051,118015,136475,134868,132864,150487,142734,177012,197505,232276,175409
203 68973,22259,5970,2266,1250,1549,4641,20140,43966,94525,131436,157462,187779,153537,126495,146841,146155,143133,153355,137002,178598,194736,218725,154591
204 7513,2765,916,730,321,579,2904,14386,36219,67202,85453,91280,94322,74964,60794,61316,57980,50762,45150,38266,39109,31427,27976,17116
205 17561,6266,2707,1364,431,561,1474,4157,8653,18377,24850,28584,32706,29335,24562,29464,29300,30585,34141,33192,42309,45063,53917,41441
206 62436,23187,7214,2993,1723,2260,5000,17221,34195,68893,91865,108915,129164,114727,90533,104337,106653,109135,120124,117311,144535,157447,179406,133866
207 5146,2062,1152,615,214,366,1411,5219,14339,29287,44397,51861,58779,52601,42208,53520,60850,57689,50490,41931,36275,29268,23612,14202
208 6010,3091,1380,810,618,474,1092,4370,12169,24513,32684,37648,39038,35515,31798,34077,33329,31950,29875,26326,23934,20748,19374,12722
209 36401,12175,3620,1177,711,742,3453,18188,44185,97972,134657,155342,177314,150869,122210,122055,115207,103825,103861,86730,86368,84186,100991,75412
210 128337,40820,12690,4563,2238,2394,7511,25229,47087,95046,124955,151732,187372,155965,135110,157004,167742,155415,179192,190044,276392,328510,402603,300100
211 48776,16517,4833,1456,782,661,2477,11466,21131,45531,66891,82582,98542,89363,77885,91207,90620,89202,98023,92710,119135,133810,152733,111351
212 35909,13584,5206,2573,1634,1471,3431,9659,23594,46261,63766,73371,80644,70854,61847,70680,69876,68268,74422,72809,85352,89515,105370,78608
213 8181,4661,2550,1083,293,330,1828,13653,45009,95394,129693,146858,158171,132081,116374,133307,126552,102402,78295,52034,37341,29040,28954,20133
214 89098,28037,7784,2886,1508,1429,4978,18676,35152,63286,83774,100024,117081,104974,91261,110798,108982,111923,135274,144332,197610,226182,258883,192998
215 46873,17315,6224,2257,1290,1242,3052,12060,26007,50307,71428,81472,94874,80676,73528,79283,79153,79527,91763,91431,108003,116267,124397,96575
216 13028,5066,2002,1383,972,1321,4081,11108,28543,50316,63881,71048,73341,61473,54847,62748,61592,51535,49008,41725,43771,44240,44120,31916
217 17465,6293,2707,1270,523,517,1258,6857,23163,49214,64305,71087,77762,66548,58722,66765,64924,57863,53718,45037,46457,44205,49025,34974
218 52584,22721,9341,4328,2383,2118,3868,12147,32658,72959,104685,122325,137786,126933,112304,123738,125076,119333,123635,112746,126369,127639,135122,102033
219 56853,19533,5715,2129,790,788,2897,9397,17559,36044,48597,57492,71410,58341,51084,58140,61581,58202,63567,71740,100799,120122,159486,123975
220 28779,8332,2513,732,395,289,967,3757,7580,14699,19635,23982,30481,25543,21709,26976,28911,25833,31954,35409,48785,62406,74801,58497
221 141328,60657,24127,10386,4770,4314,7791,22006,49281,101042,149769,181566,212987,183666,161924,182227,186334,184132,211019,213509,268576,298989,358453,279943
222 23324,9574,4065,2036,1134,1134,3057,21427,71591,163583,234260,282358,314686,267609,225202,250989,246978,225284,198765,145613,121805,101797,89656,54375
223 91618,33445,12602,5166,2430,2386,5180,18545,40521,83301,118459,141894,169114,146950,123994,141653,144821,143307,175469,174223,223201,244590,275448,201669
224 84734,32626,9921,4511,2198,1887,4342,15602,31159,64672,93023,112176,129434,111943,100540,112339,114770,114223,140255,144249,187421,208430,255519,188468
225 27612,9223,2964,666,320,394,1878,14198,19780,39368,58484,68561,95675,71840,59776,52372,51792,56326,70419,60474,62882,61393,79316,58426
226 74518,22549,6524,2367,1489,1420,4877,15305,28447,56375,75625,92184,109825,93431,80680,92821,95119,96506,114069,120249,169803,201871,249161,183184
227 68321,21462,7366,2880,1517,1012,3325,11492,20817,42515,56314,71085,86466,72168,63737,76968,78816,76608,88406,94420,133657,157366,199792,151490
228 40939,14756,4964,2246,838,758,2519,7869,15718,32788,46681,56449,66965,58458,50626,57115,57250,55742,68348,69126,92405,102538,124379,93035
229 68938,25918,9244,3760,2053,1642,4391,13374,23220,48828,69271,84084,99673,86437,73946,87241,89395,90705,109848,111346,141276,155439,191472,144471
230 33907,12795,5419,2008,1518,911,1901,13828,24252,45410,67906,78857,100792,87633,73087,74385,71372,70426,75326,69116,75131,77210,97164,69634
231 74364,25840,8122,3008,1183,1402,3427,12393,23585,48584,68728,82987,102183,91536,78229,96903,96548,96898,117481,116692,162836,183216,206412,156344
232 39270,15566,5673,2432,1097,944,5659,29886,77095,151719,198730,217979,231859,187534,151292,156840,145503,132797,129696,111717,110701,102227,106276,76228
233 18006,8425,3496,1291,715,592,1717,11679,36204,73185,101406,120128,133860,115868,95253,111117,111259,111006,112574,86935,78580,61456,58625,40086
234 13556,4604,1845,632,290,223,924,4892,11981,23827,32216,35796,40585,36434,32789,37258,35625,34294,38257,34392,28801,28540,34237,27044
235 7565,3596,1266,581,235,255,1355,11354,43601,99956,142463,170012,186891,147139,116562,139192,137780,109787,76233,50471,38095,31048,29342,16647
236 4281,1943,802,485,254,454,1126,7802,25069,45996,58357,63055,66197,54786,46761,51683,46888,33388,23824,16414,15774,13833,14568,10403
237 29153,9201,3950,1741,975,742,3347,19867,42980,84342,113968,126560,155689,134669,112593,121950,122845,122102,133274,112074,115811,107305,118105,76953
238 78727,31478,11664,4578,2360,2414,5390,19233,41416,85829,121501,148819,168180,148474,133411,147201,148354,158545,195652,189354,211766,216044,223961,161638
239 89596,29412,9040,3627,1751,1413,4601,19819,41173,87598,126026,159653,189989,161207,132634,159656,162650,160357,181651,176078,235359,256017,272191,204562
240 31527,13151,5366,1996,1026,1068,3536,12278,23286,38355,50746,59495,67605,60199,55308,59271,63432,69209,82736,79350,90312,90801,96339,66704
241 70055,21402,6545,2240,1006,1130,3796,15867,32877,70312,99961,120711,141522,120507,103936,127126,128750,122725,137994,142411,197538,218810,239303,170363
242 24159,8720,2930,1316,519,625,1591,9908,35160,84934,130010,157007,165400,131402,107300,118855,112085,95764,82173,65287,72705,73072,79797,56328
243 62921,20495,6916,2491,1576,1400,4842,17281,33684,68760,94866,109840,128251,107610,88664,101975,107897,109115,124980,126002,160595,176879,202645,146215
244 51858,14753,3723,1486,972,1257,4507,15135,35134,67788,92614,107811,120232,98328,83857,97860,96976,95494,103508,98725,128647,146711,163123,120103
245 2388,850,456,195,149,143,669,3141,11113,23456,33075,38205,40692,32399,25677,31275,31901,31531,26360,19139,16133,13141,12289,6635
246 40479,15966,5182,2129,1084,1119,3008,11308,25860,51729,70081,81672,89151,76883,69836,76265,78428,78882,90227,90328,108844,116731,129005,90550
247 74902,30621,12491,4209,2639,2030,5295,19461,50417,107246,152361,178769,194406,164950,130331,154317,162288,163347,180795,165118,195129,185353,198184,144737
248 11717,4373,1367,289,205,139,1156,8588,20617,39974,58141,67985,80780,64448,52577,54730,51038,41282,34582,29291,29483,28230,33658,24660
249 33142,13949,5639,2328,1115,1245,2032,11160,29317,63314,91629,109014,124127,109571,91341,105469,112147,109202,116290,104595,117348,111566,102621,72802
250 37763,14447,5462,2461,1536,1036,3050,10136,23190,51679,81144,98357,118116,101898,85474,93361,96172,99274,108724,99867,113886,108801,119170,84494
251 70477,20908,5764,1943,928,1181,3441,13719,26714,56220,78866,97995,117083,97889,88006,104620,104699,105309,126105,122978,179640,211748,232459,175622
252 43221,15296,4387,1279,880,785,2571,13726,37417,93248,138062,171355,195695,161009,141102,159913,161467,151500,145646,116419,131112,141603,149120,100874
253 186032,69825,24884,9437,4444,4269,11923,37998,80648,153583,214843,255248,296956,260802,227963,256785,265348,260109,320370,321809,411945,446826,540189,398239
254 7013,3029,1017,233,218,195,575,3088,6219,10945,13507,15654,17236,15777,13736,14679,14695,13772,16087,16732,20516,21781,24754,17499
255 3733,1448,399,215,174,241,942,5837,21581,42074,60918,75335,84752,62636,46321,58119,59641,55118,48386,32072,26720,18991,16055,8746
256 17715,6071,2832,1052,635,722,3386,17623,45457,119385,192985,251136,295343,250862,214036,246916,249659,236651,213581,145540,111793,84471,72489,44031
257 4559,1751,746,388,341,449,1374,6912,20823,42576,63039,77965,87833,72697,62495,73355,69163,57773,45683,26982,20359,18405,17866,10845
